strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
orb_30,2024-05-08T14:20:00+00:00,2024-05-08T14:30:00+00:00,buy,5205.75,5209.0,30.02,force_close_session,10,orb30_long
orb_30,2024-05-09T14:02:00+00:00,2024-05-09T14:30:00+00:00,buy,5215.75,5218.25,33.78,force_close_session,28,orb30_long
orb_30,2024-05-10T14:18:00+00:00,2024-05-10T14:30:00+00:00,sell,5249.75,5245.0,45.02,force_close_session,12,orb30_short
orb_30,2024-05-14T14:08:00+00:00,2024-05-14T14:16:00+00:00,buy,5254.5,5248.5,-93.72,stop,8,orb30_long
orb_30,2024-05-16T14:06:00+00:00,2024-05-16T14:08:00+00:00,sell,5330.25,5334.25,-84.96,stop,2,orb30_short
orb_30,2024-05-20T14:20:00+00:00,2024-05-20T14:30:00+00:00,buy,5345.25,5345.5,0.02,force_close_session,10,orb30_long
orb_30,2024-05-21T14:02:00+00:00,2024-05-21T14:30:00+00:00,buy,5330.25,5332.0,30.04,force_close_session,28,orb30_long
orb_30,2024-05-24T14:18:00+00:00,2024-05-24T14:30:00+00:00,buy,5308.25,5312.5,40.02,force_close_session,12,orb30_long
orb_30,2024-05-27T14:06:00+00:00,2024-05-27T14:30:00+00:00,sell,5319.0,5320.25,-37.45,force_close_session,24,orb30_short
orb_30,2024-05-28T14:00:00+00:00,2024-05-28T14:18:00+00:00,sell,5316.5,5324.5,-82.48,stop,18,orb30_short
orb_30,2024-05-29T14:14:00+00:00,2024-05-29T14:22:00+00:00,buy,5289.75,5283.75,-93.72,stop,8,orb30_long
orb_30,2024-05-30T14:10:00+00:00,2024-05-30T14:30:00+00:00,sell,5262.75,5264.0,-22.47,force_close_session,20,orb30_short
orb_30,2024-05-31T14:00:00+00:00,2024-05-31T14:24:00+00:00,sell,5250.5,5235.0,76.26,target,24,orb30_short
orb_30,2024-06-04T14:00:00+00:00,2024-06-04T14:04:00+00:00,buy,5296.75,5283.25,-68.74,stop,4,orb30_long
orb_30,2024-06-05T14:06:00+00:00,2024-06-05T14:24:00+00:00,sell,5312.5,5321.5,-92.48,stop,18,orb30_short
orb_30,2024-06-07T14:16:00+00:00,2024-06-07T14:30:00+00:00,buy,5361.5,5362.5,3.76,force_close_session,14,orb30_long
orb_30,2024-06-10T14:06:00+00:00,2024-06-10T14:30:00+00:00,buy,5349.75,5351.25,18.78,force_close_session,24,orb30_long
orb_30,2024-06-12T14:14:00+00:00,2024-06-12T14:30:00+00:00,buy,5448.0,5453.25,25.01,force_close_session,16,orb30_long
orb_30,2024-06-13T14:10:00+00:00,2024-06-13T14:26:00+00:00,sell,5495.0,5483.75,110.02,target,16,orb30_short
orb_30,2024-06-14T14:02:00+00:00,2024-06-14T14:20:00+00:00,sell,5479.25,5485.75,-67.48,stop,18,orb30_short
orb_30,2024-06-17T14:08:00+00:00,2024-06-17T14:30:00+00:00,buy,5499.25,5497.25,-33.72,force_close_session,22,orb30_long
orb_30,2024-06-19T14:14:00+00:00,2024-06-19T14:30:00+00:00,sell,5563.0,5561.75,45.09,force_close_session,16,orb30_short
orb_30,2024-06-20T14:10:00+00:00,2024-06-20T14:30:00+00:00,sell,5562.0,5565.25,-34.98,force_close_session,20,orb30_short
orb_30,2024-06-24T14:00:00+00:00,2024-06-24T14:30:00+00:00,buy,5551.0,5543.5,-38.74,force_close_session,30,orb30_long
orb_30,2024-06-26T14:06:00+00:00,2024-06-26T14:28:00+00:00,buy,5531.25,5524.25,-72.48,stop,22,orb30_long
orb_30,2024-06-28T14:00:00+00:00,2024-06-28T14:30:00+00:00,buy,5568.5,5577.5,43.76,force_close_session,30,orb30_long
orb_30,2024-07-01T14:10:00+00:00,2024-07-01T14:30:00+00:00,sell,5516.0,5523.25,-37.49,force_close_session,20,orb30_short
orb_30,2024-07-03T14:04:00+00:00,2024-07-03T14:26:00+00:00,buy,5575.25,5569.25,-93.72,stop,22,orb30_long
orb_30,2024-07-04T14:04:00+00:00,2024-07-04T14:30:00+00:00,sell,5587.75,5586.25,25.04,force_close_session,26,orb30_short
orb_30,2024-07-05T14:00:00+00:00,2024-07-05T14:06:00+00:00,buy,5602.5,5594.25,-84.98,stop,6,orb30_long
orb_30,2024-07-09T14:24:00+00:00,2024-07-09T14:30:00+00:00,sell,5634.0,5633.75,0.04,force_close_session,6,orb30_short
orb_30,2024-07-10T14:00:00+00:00,2024-07-10T14:30:00+00:00,buy,5646.75,5646.0,-24.95,force_close_session,30,orb30_long
orb_30,2024-07-11T14:00:00+00:00,2024-07-11T14:10:00+00:00,buy,5692.75,5688.25,-94.96,stop,10,orb30_long
