strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
overnight_momentum,2024-08-26T22:00:00+00:00,2024-08-27T07:58:00+00:00,sell,5631.75,5639.75,-206.2,stop,598,overnight_short_weak
overnight_momentum,2024-08-27T22:00:00+00:00,2024-08-28T13:00:00+00:00,sell,5644.5,5642.5,43.8,force_close_session,900,overnight_short_weak
overnight_momentum,2024-08-28T22:00:00+00:00,2024-08-28T22:40:00+00:00,buy,5578.0,5570.0,-206.2,stop,40,overnight_long_weak
overnight_momentum,2024-08-29T22:00:00+00:00,2024-08-30T07:30:00+00:00,sell,5619.5,5627.5,-206.2,stop,570,overnight_short_weak
overnight_momentum,2024-09-03T22:00:00+00:00,2024-09-03T22:06:00+00:00,buy,5539.25,5531.25,-206.2,stop,6,overnight_long_strong
overnight_momentum,2024-09-04T22:00:00+00:00,2024-09-04T23:24:00+00:00,buy,5531.0,5523.0,-206.2,stop,84,overnight_long_weak
overnight_momentum,2024-09-05T22:00:00+00:00,2024-09-06T00:14:00+00:00,buy,5512.5,5504.5,-206.2,stop,134,overnight_long_weak
overnight_momentum,2024-09-09T22:00:00+00:00,2024-09-10T09:08:00+00:00,sell,5489.5,5465.5,593.8,target,668,overnight_short_weak
overnight_momentum,2024-09-10T22:00:00+00:00,2024-09-11T01:00:00+00:00,buy,5498.0,5490.0,-206.2,stop,180,overnight_long_weak
overnight_momentum,2024-09-11T22:00:00+00:00,2024-09-12T00:00:00+00:00,sell,5556.0,5564.0,-206.2,stop,120,overnight_short_weak
overnight_momentum,2024-09-12T22:00:00+00:00,2024-09-12T23:06:00+00:00,sell,5659.25,5667.25,-206.2,stop,66,overnight_short_weak
overnight_momentum,2024-09-16T22:00:00+00:00,2024-09-17T07:02:00+00:00,sell,5695.25,5703.25,-206.2,stop,542,overnight_short_weak
overnight_momentum,2024-09-17T22:00:00+00:00,2024-09-18T06:08:00+00:00,sell,5701.25,5709.25,-206.2,stop,488,overnight_short_strong
overnight_momentum,2024-09-18T22:00:00+00:00,2024-09-18T22:18:00+00:00,sell,5692.5,5700.5,-206.2,stop,18,overnight_short_strong
overnight_momentum,2024-09-19T22:00:00+00:00,2024-09-20T13:00:00+00:00,sell,5775.0,5772.0,68.8,force_close_session,900,overnight_short_weak
overnight_momentum,2024-09-23T22:00:00+00:00,2024-09-24T02:06:00+00:00,buy,5773.25,5765.25,-206.2,stop,246,overnight_long_weak
overnight_momentum,2024-09-24T22:00:00+00:00,2024-09-25T00:34:00+00:00,buy,5793.0,5785.0,-206.2,stop,154,overnight_long_weak
overnight_momentum,2024-09-25T22:00:00+00:00,2024-09-26T03:44:00+00:00,buy,5781.75,5805.75,593.8,target,344,overnight_long_weak
overnight_momentum,2024-09-26T22:00:00+00:00,2024-09-27T12:30:00+00:00,sell,5804.75,5812.75,-206.2,stop,870,overnight_short_weak
overnight_momentum,2024-09-30T22:00:00+00:00,2024-10-01T01:24:00+00:00,sell,5808.5,5816.5,-206.2,stop,204,overnight_short_strong
overnight_momentum,2024-10-01T22:00:00+00:00,2024-10-02T13:00:00+00:00,sell,5759.5,5752.5,168.8,force_close_session,900,overnight_short_strong
overnight_momentum,2024-10-02T22:00:00+00:00,2024-10-03T00:04:00+00:00,buy,5768.5,5760.5,-206.2,stop,124,overnight_long_weak
overnight_momentum,2024-10-03T22:00:00+00:00,2024-10-03T22:50:00+00:00,sell,5743.5,5751.5,-206.2,stop,50,overnight_short_strong
overnight_momentum,2024-10-07T22:00:00+00:00,2024-10-07T22:32:00+00:00,buy,5751.75,5743.75,-206.2,stop,32,overnight_long_weak
overnight_momentum,2024-10-08T22:00:00+00:00,2024-10-09T13:00:00+00:00,sell,5798.25,5797.75,6.3,force_close_session,900,overnight_short_weak
overnight_momentum,2024-10-09T22:00:00+00:00,2024-10-10T08:12:00+00:00,buy,5836.0,5828.0,-206.2,stop,612,overnight_long_strong
overnight_momentum,2024-10-10T22:00:00+00:00,2024-10-11T07:14:00+00:00,buy,5830.0,5822.0,-206.2,stop,554,overnight_long_weak
overnight_momentum,2024-10-14T22:00:00+00:00,2024-10-15T08:20:00+00:00,buy,5912.25,5904.25,-206.2,stop,620,overnight_long_strong
overnight_momentum,2024-10-15T22:00:00+00:00,2024-10-16T03:26:00+00:00,sell,5859.75,5867.75,-206.2,stop,326,overnight_short_weak
overnight_momentum,2024-10-16T22:00:00+00:00,2024-10-17T06:38:00+00:00,sell,5883.75,5891.75,-206.2,stop,518,overnight_short_weak
overnight_momentum,2024-10-17T22:00:00+00:00,2024-10-18T07:54:00+00:00,sell,5888.0,5896.0,-206.2,stop,594,overnight_short_weak
overnight_momentum,2024-10-21T22:00:00+00:00,2024-10-22T09:00:00+00:00,sell,5898.5,5874.5,593.8,target,660,overnight_short_weak
overnight_momentum,2024-10-22T22:00:00+00:00,2024-10-23T07:14:00+00:00,sell,5883.5,5891.5,-206.2,stop,554,overnight_short_weak
overnight_momentum,2024-10-23T22:00:00+00:00,2024-10-24T00:58:00+00:00,sell,5844.0,5852.0,-206.2,stop,178,overnight_short_strong
overnight_momentum,2024-10-24T22:00:00+00:00,2024-10-25T07:56:00+00:00,sell,5851.75,5859.75,-206.2,stop,596,overnight_short_weak
overnight_momentum,2024-10-29T22:00:00+00:00,2024-10-30T00:22:00+00:00,sell,5880.75,5888.75,-206.2,stop,142,overnight_short_weak
overnight_momentum,2024-10-30T22:00:00+00:00,2024-10-31T07:00:00+00:00,sell,5837.5,5813.5,593.8,target,540,overnight_short_strong
overnight_momentum,2024-10-31T22:00:00+00:00,2024-11-01T05:16:00+00:00,sell,5744.25,5752.25,-206.2,stop,436,overnight_short_strong
overnight_momentum,2024-11-04T23:00:00+00:00,2024-11-05T00:00:00+00:00,buy,5749.0,5741.0,-206.2,stop,60,overnight_long_weak
overnight_momentum,2024-11-05T23:00:00+00:00,2024-11-06T00:34:00+00:00,buy,5818.5,5842.5,593.8,target,94,overnight_long_weak
overnight_momentum,2024-11-06T23:00:00+00:00,2024-11-07T00:28:00+00:00,buy,5961.75,5953.75,-206.2,stop,88,overnight_long_strong
overnight_momentum,2024-11-07T23:00:00+00:00,2024-11-08T14:00:00+00:00,sell,6005.25,5998.25,168.8,force_close_session,900,overnight_short_weak
overnight_momentum,2024-11-11T23:00:00+00:00,2024-11-12T14:00:00+00:00,sell,6026.5,6030.5,-106.2,force_close_session,900,overnight_short_weak
overnight_momentum,2024-11-12T23:00:00+00:00,2024-11-13T13:30:00+00:00,sell,6010.5,6018.5,-206.2,stop,870,overnight_short_strong
overnight_momentum,2024-11-13T23:00:00+00:00,2024-11-14T12:00:00+00:00,sell,6017.0,6025.0,-206.2,stop,780,overnight_short_weak
overnight_momentum,2024-11-14T23:00:00+00:00,2024-11-15T00:36:00+00:00,buy,5969.75,5961.75,-206.2,stop,96,overnight_long_strong
overnight_momentum,2024-11-18T23:00:00+00:00,2024-11-19T08:38:00+00:00,buy,5916.25,5908.25,-206.2,stop,578,overnight_long_weak
overnight_momentum,2024-11-19T23:00:00+00:00,2024-11-20T00:04:00+00:00,sell,5938.5,5946.5,-206.2,stop,64,overnight_short_strong
overnight_momentum,2024-11-20T23:00:00+00:00,2024-11-21T00:30:00+00:00,buy,5934.5,5926.5,-206.2,stop,90,overnight_long_strong
overnight_momentum,2024-11-21T23:00:00+00:00,2024-11-22T09:26:00+00:00,buy,5962.0,5954.0,-206.2,stop,626,overnight_long_weak
overnight_momentum,2024-11-25T23:00:00+00:00,2024-11-25T23:50:00+00:00,sell,6015.5,5991.5,593.8,target,50,overnight_short_weak
overnight_momentum,2024-11-26T23:00:00+00:00,2024-11-27T02:24:00+00:00,sell,6038.0,6046.0,-206.2,stop,204,overnight_short_weak
overnight_momentum,2024-11-27T23:00:00+00:00,2024-11-28T13:46:00+00:00,sell,6017.5,6025.5,-206.2,stop,886,overnight_short_weak
