strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
overnight_drift,2024-07-30T22:00:00+00:00,2024-07-31T13:00:00+00:00,buy,5453.5,5541.25,2187.55,force_close_session,900,overnight_drift_long_b0250
overnight_drift,2024-08-28T22:00:00+00:00,2024-08-29T13:00:00+00:00,buy,5578.0,5625.25,1175.05,force_close_session,900,overnight_drift_long_b0225
overnight_drift,2024-09-04T22:00:00+00:00,2024-09-05T13:00:00+00:00,buy,5531.0,5523.25,-199.95,force_close_session,900,overnight_drift_long_b0225
overnight_drift,2024-09-10T22:00:00+00:00,2024-09-11T03:14:00+00:00,buy,5498.0,5478.0,-506.2,stop,314,overnight_drift_long_b0300
overnight_drift,2024-10-02T22:00:00+00:00,2024-10-03T03:50:00+00:00,buy,5768.5,5748.5,-506.2,stop,350,overnight_drift_long_b0225
overnight_drift,2024-11-05T23:00:00+00:00,2024-11-06T14:00:00+00:00,buy,5818.5,5933.25,2862.55,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2024-12-16T23:00:00+00:00,2024-12-17T13:02:00+00:00,buy,6148.5,6128.5,-506.2,stop,842,overnight_drift_long_b0275
overnight_drift,2025-01-06T23:00:00+00:00,2025-01-07T05:20:00+00:00,buy,6031.25,6011.25,-506.2,stop,380,overnight_drift_long_b0275
overnight_drift,2025-01-21T23:00:00+00:00,2025-01-22T14:00:00+00:00,buy,6094.5,6118.5,593.8,force_close_session,900,overnight_drift_long_b0300
overnight_drift,2025-04-15T22:00:00+00:00,2025-04-16T05:18:00+00:00,buy,5380.75,5360.75,-506.2,stop,438,overnight_drift_long_b0225
overnight_drift,2025-05-07T22:00:00+00:00,2025-05-08T13:00:00+00:00,buy,5639.25,5693.5,1350.05,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-05-21T22:00:00+00:00,2025-05-22T11:58:00+00:00,buy,5864.25,5844.25,-506.2,stop,838,overnight_drift_long_b0250
overnight_drift,2025-06-03T22:00:00+00:00,2025-06-04T13:00:00+00:00,buy,5981.5,5982.25,12.55,force_close_session,900,overnight_drift_long_b0300
overnight_drift,2025-06-25T22:00:00+00:00,2025-06-26T13:00:00+00:00,buy,6144.5,6166.25,537.55,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-06-26T22:00:00+00:00,2025-06-27T13:00:00+00:00,buy,6195.5,6209.25,337.55,force_close_session,900,overnight_drift_long_b0225
overnight_drift,2025-07-14T22:00:00+00:00,2025-07-15T13:00:00+00:00,buy,6305.75,6335.5,737.55,force_close_session,900,overnight_drift_long_b0225
overnight_drift,2025-07-21T22:00:00+00:00,2025-07-22T13:00:00+00:00,buy,6348.5,6348.25,-12.45,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-07-22T22:00:00+00:00,2025-07-23T13:00:00+00:00,buy,6349.25,6369.5,500.05,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-07-24T22:00:00+00:00,2025-07-25T13:00:00+00:00,buy,6406.0,6407.0,18.8,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-08-20T22:00:00+00:00,2025-08-21T10:18:00+00:00,buy,6416.75,6396.75,-506.2,stop,738,overnight_drift_long_b0300
overnight_drift,2025-10-09T22:00:00+00:00,2025-10-10T13:00:00+00:00,buy,6782.25,6783.25,18.8,force_close_session,900,overnight_drift_long_b0250
overnight_drift,2025-10-20T22:00:00+00:00,2025-10-21T13:00:00+00:00,buy,6779.0,6774.0,-131.2,force_close_session,900,overnight_drift_long_b0225
overnight_drift,2025-10-28T22:00:00+00:00,2025-10-29T13:00:00+00:00,buy,6927.25,6942.0,362.55,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-12-03T23:00:00+00:00,2025-12-04T14:00:00+00:00,buy,6864.75,6864.5,-12.45,force_close_session,900,overnight_drift_long_b0200
overnight_drift,2025-12-11T23:00:00+00:00,2025-12-12T09:38:00+00:00,buy,6972.75,6952.75,-506.2,stop,638,overnight_drift_long_b0275
overnight_drift,2025-12-15T23:00:00+00:00,2025-12-16T00:16:00+00:00,buy,6883.0,6863.0,-506.2,stop,76,overnight_drift_long_b0250
overnight_drift,2026-02-12T23:00:00+00:00,2026-02-13T05:24:00+00:00,buy,6858.5,6838.5,-506.2,stop,384,overnight_drift_long_b0225
overnight_drift,2026-03-02T23:00:00+00:00,2026-03-03T01:02:00+00:00,buy,6881.5,6861.5,-506.2,stop,122,overnight_drift_long_b0200
overnight_drift,2026-03-30T22:00:00+00:00,2026-03-30T23:08:00+00:00,buy,6389.0,6369.0,-506.2,stop,68,overnight_drift_long_b0250
overnight_drift,2026-04-16T22:00:00+00:00,2026-04-17T13:00:00+00:00,buy,7078.5,7136.0,1431.3,force_close_session,900,overnight_drift_long_b0200
