strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
boundary,2025-06-24T08:24:00+00:00,2025-06-24T08:28:00+00:00,sell,6127.75,6131.25,-18.74,stop,4,boundary_fade_orh
boundary,2025-06-26T07:06:00+00:00,2025-06-26T07:16:00+00:00,buy,6161.25,6166.25,23.76,target,10,boundary_fade_orl
boundary,2025-06-26T07:34:00+00:00,2025-06-26T08:06:00+00:00,buy,6160.25,6165.25,47.52,target,32,boundary_fade_orl
boundary,2025-06-26T10:26:00+00:00,2025-06-26T10:56:00+00:00,sell,6170.0,6165.0,23.76,target,30,boundary_fade_onh
boundary,2025-06-30T10:06:00+00:00,2025-06-30T10:14:00+00:00,sell,6248.0,6250.0,-22.48,stop,8,boundary_fade_orh
boundary,2025-07-01T19:24:00+00:00,2025-07-01T19:36:00+00:00,sell,6254.25,6249.25,23.76,target,12,boundary_fade_onh
boundary,2025-07-07T03:00:00+00:00,2025-07-07T03:02:00+00:00,buy,6297.75,6295.25,-13.74,stop,2,boundary_fade_orl
boundary,2025-07-08T08:58:00+00:00,2025-07-08T09:50:00+00:00,sell,6283.0,6278.0,47.52,target,52,boundary_fade_orh
boundary,2025-07-08T13:04:00+00:00,2025-07-08T13:30:00+00:00,sell,6283.25,6278.25,47.52,target,26,boundary_fade_orh
boundary,2025-07-10T02:56:00+00:00,2025-07-10T03:04:00+00:00,buy,6298.25,6296.0,-24.98,stop,8,boundary_fade_orl
boundary,2025-07-11T10:38:00+00:00,2025-07-11T10:56:00+00:00,buy,6279.75,6277.5,-24.98,stop,18,boundary_fade_orl
boundary,2025-07-14T22:32:00+00:00,2025-07-15T01:42:00+00:00,buy,6302.5,6307.5,23.76,target,190,boundary_fade_onl
boundary,2025-07-16T20:38:00+00:00,2025-07-16T22:10:00+00:00,sell,6299.75,6294.75,47.52,target,92,boundary_fade_onh
boundary,2025-07-17T02:42:00+00:00,2025-07-17T05:20:00+00:00,buy,6290.0,6295.0,23.76,target,158,boundary_fade_onl
boundary,2025-07-17T13:06:00+00:00,2025-07-17T13:16:00+00:00,sell,6315.75,6310.75,47.52,target,10,boundary_fade_onh
boundary,2025-07-18T12:08:00+00:00,2025-07-18T12:56:00+00:00,buy,6343.75,6348.75,23.76,target,48,boundary_fade_orl
boundary,2025-07-22T09:26:00+00:00,2025-07-22T11:06:00+00:00,buy,6337.25,6342.25,23.76,target,100,boundary_fade_onl
boundary,2025-07-24T06:54:00+00:00,2025-07-24T07:00:00+00:00,buy,6397.25,6395.25,-22.48,stop,6,boundary_fade_orl
boundary,2025-07-24T10:26:00+00:00,2025-07-24T11:26:00+00:00,buy,6397.75,6402.75,23.76,target,60,boundary_fade_orl
boundary,2025-07-24T22:08:00+00:00,2025-07-24T22:16:00+00:00,sell,6409.0,6411.75,-14.99,stop,8,boundary_fade_orh
boundary,2025-07-25T07:54:00+00:00,2025-07-25T08:22:00+00:00,buy,6403.75,6401.25,-13.74,stop,28,boundary_fade_orl
boundary,2025-07-29T08:08:00+00:00,2025-07-29T09:50:00+00:00,sell,6438.5,6441.0,-13.74,stop,102,boundary_fade_orh
boundary,2025-07-30T12:56:00+00:00,2025-07-30T13:04:00+00:00,sell,6412.75,6407.75,23.76,target,8,boundary_fade_orh
boundary,2025-08-04T09:06:00+00:00,2025-08-04T10:38:00+00:00,sell,6307.75,6302.75,23.76,target,92,boundary_fade_onh
boundary,2025-08-04T13:58:00+00:00,2025-08-04T14:00:00+00:00,sell,6336.5,6340.25,-19.99,stop,2,boundary_fade_orh
boundary,2025-08-08T11:38:00+00:00,2025-08-08T12:12:00+00:00,sell,6388.5,6383.5,47.52,target,34,boundary_fade_onh
boundary,2025-08-11T03:16:00+00:00,2025-08-11T04:00:00+00:00,sell,6428.25,6423.25,23.76,target,44,boundary_fade_onh
boundary,2025-08-13T02:08:00+00:00,2025-08-13T02:30:00+00:00,buy,6461.5,6466.5,47.52,target,22,boundary_fade_onl
boundary,2025-08-13T13:16:00+00:00,2025-08-13T13:32:00+00:00,buy,6486.25,6491.25,47.52,target,16,boundary_fade_orl
boundary,2025-08-18T11:38:00+00:00,2025-08-18T12:58:00+00:00,buy,6462.0,6467.0,47.52,target,80,boundary_fade_orl
boundary,2025-08-19T01:06:00+00:00,2025-08-19T02:18:00+00:00,sell,6468.0,6463.0,23.76,target,72,boundary_fade_orh
boundary,2025-08-19T09:28:00+00:00,2025-08-19T10:00:00+00:00,sell,6468.25,6463.25,47.52,target,32,boundary_fade_orh
boundary,2025-08-21T02:22:00+00:00,2025-08-21T04:00:00+00:00,sell,6418.25,6413.25,47.52,target,98,boundary_fade_onh
boundary,2025-08-21T19:08:00+00:00,2025-08-21T19:30:00+00:00,sell,6396.0,6391.0,23.76,target,22,boundary_fade_orh
boundary,2025-08-26T03:16:00+00:00,2025-08-26T05:04:00+00:00,buy,6445.25,6450.25,47.52,target,108,boundary_fade_orl
boundary,2025-08-26T22:34:00+00:00,2025-08-27T07:20:00+00:00,sell,6487.75,6482.75,23.76,target,526,boundary_fade_onh
boundary,2025-09-01T13:50:00+00:00,2025-09-01T14:30:00+00:00,sell,6477.25,6480.0,-14.99,stop,40,boundary_fade_orh
boundary,2025-09-03T22:44:00+00:00,2025-09-04T00:04:00+00:00,buy,6456.0,6461.0,23.76,target,80,boundary_fade_onl
boundary,2025-09-11T13:16:00+00:00,2025-09-11T13:26:00+00:00,buy,6608.25,6613.25,23.76,target,10,boundary_fade_orl
boundary,2025-09-12T12:08:00+00:00,2025-09-12T13:02:00+00:00,buy,6642.0,6647.0,47.52,target,54,boundary_fade_orl
boundary,2025-09-15T22:32:00+00:00,2025-09-15T23:24:00+00:00,buy,6673.0,6678.0,23.76,target,52,boundary_fade_onl
boundary,2025-09-16T07:46:00+00:00,2025-09-16T08:00:00+00:00,sell,6686.75,6689.25,-13.74,stop,14,boundary_fade_orh
boundary,2025-09-16T22:38:00+00:00,2025-09-17T01:34:00+00:00,sell,6673.5,6668.5,23.76,target,176,boundary_fade_onh
boundary,2025-09-17T03:10:00+00:00,2025-09-17T04:16:00+00:00,buy,6665.75,6664.0,-19.98,stop,66,boundary_fade_orl
boundary,2025-09-18T09:00:00+00:00,2025-09-18T10:26:00+00:00,sell,6718.0,6713.0,23.76,target,86,boundary_fade_onh
boundary,2025-09-19T02:06:00+00:00,2025-09-19T02:14:00+00:00,buy,6698.25,6695.75,-13.74,stop,8,boundary_fade_orl
boundary,2025-09-22T03:48:00+00:00,2025-09-22T06:06:00+00:00,sell,6718.25,6713.25,47.52,target,138,boundary_fade_orh
boundary,2025-09-23T05:44:00+00:00,2025-09-23T07:04:00+00:00,sell,6753.5,6748.5,47.52,target,80,boundary_fade_onh
boundary,2025-09-23T12:28:00+00:00,2025-09-23T13:38:00+00:00,buy,6750.25,6755.25,23.76,target,70,boundary_fade_orl
boundary,2025-09-26T03:24:00+00:00,2025-09-26T04:10:00+00:00,buy,6655.0,6660.0,23.76,target,46,boundary_fade_onl
boundary,2025-09-30T22:32:00+00:00,2025-09-30T22:50:00+00:00,sell,6732.0,6727.0,47.52,target,18,boundary_fade_onh
boundary,2025-10-03T12:26:00+00:00,2025-10-03T12:44:00+00:00,buy,6773.25,6770.25,-16.24,stop,18,boundary_fade_orl
boundary,2025-10-10T01:26:00+00:00,2025-10-10T03:04:00+00:00,sell,6792.25,6787.25,47.52,target,98,boundary_fade_onh
boundary,2025-10-10T12:38:00+00:00,2025-10-10T12:42:00+00:00,buy,6786.25,6784.25,-22.48,stop,4,boundary_fade_orl
boundary,2025-10-15T13:58:00+00:00,2025-10-15T14:00:00+00:00,sell,6746.75,6750.75,-21.24,stop,2,boundary_fade_orh
boundary,2025-10-16T11:28:00+00:00,2025-10-16T11:50:00+00:00,sell,6744.25,6739.25,23.76,target,22,boundary_fade_onh
boundary,2025-10-17T12:38:00+00:00,2025-10-17T12:42:00+00:00,sell,6669.0,6664.0,23.76,target,4,boundary_fade_onh
boundary,2025-10-20T07:38:00+00:00,2025-10-20T07:54:00+00:00,sell,6736.0,6731.0,23.76,target,16,boundary_fade_onh
boundary,2025-10-21T11:48:00+00:00,2025-10-21T13:10:00+00:00,sell,6775.5,6770.5,23.76,target,82,boundary_fade_orh
boundary,2025-10-22T06:46:00+00:00,2025-10-22T07:02:00+00:00,sell,6786.75,6781.75,23.76,target,16,boundary_fade_onh
boundary,2025-10-28T02:32:00+00:00,2025-10-28T02:48:00+00:00,buy,6907.5,6905.75,-19.98,stop,16,boundary_fade_orl
boundary,2025-10-28T10:34:00+00:00,2025-10-28T11:42:00+00:00,buy,6908.0,6913.0,47.52,target,68,boundary_fade_orl
boundary,2025-10-31T01:00:00+00:00,2025-10-31T01:18:00+00:00,sell,6901.25,6896.25,47.52,target,18,boundary_fade_orh
